vertex set v print;remove;4;9.007214069565297
vertex set v print;remove all;4;8.243424000736237
vertex set v print;remove;4;9.007214069565297
vertex set v print;empty;4;8.964913682239056
vertex set v print;equal;4;8.328043552855016
vertex set v print;contain all;4;7.909097418043614
vertex set v print;contain;4;8.349990620115756
vertex set v print;add all;4;8.055388775708677
vertex set v print;add;4;8.696896373192311
edge set e print;remove all vertex;4;10.0
edge set e print;remove all edge;4;10.0
edge set e print;retain all;4;7.04976633810997
edge set e print;remove;4;8.278357150783538
edge set e print;remove all;4;7.461639328512192
edge set e print;remove;4;8.278357150783538
edge set e print;empty;4;7.938482526365519
edge set e print;equal;4;7.796335108860493
edge set e print;contain all;4;7.063788957781792
edge set e print;contain;4;7.551364178841115
edge set e print;add all;4;7.228247687776565
edge set e print;add;4;7.859814822707175
use paren each edge represent directed directed use curly brace represent undirected;remove all vertex;12;10.0
use paren each edge represent directed directed use curly brace represent undirected;remove all edge;12;10.0
object equal graph;remove vertex;3;10.0
object equal graph;remove edge;3;10.0
object equal graph;contain vertex;3;10.0
object equal graph;contain edge;3;10.0
object equal graph;contain edge;3;10.0
object equal graph;add vertex;3;10.0
object equal graph;add edge;3;10.0
object equal graph;equal;3;5.594531087744811
maxsize maximum maximum number path list able store;retain all;8;6.64682944298795
maxsize maximum maximum number path list able store;remove;8;8.052741974850665
maxsize maximum maximum number path list able store;remove all;8;7.07822624651662
maxsize maximum maximum number path list able store;remove;8;8.052741974850665
maxsize maximum maximum number path list able store;empty;8;7.869536636427354
maxsize maximum maximum number path list able store;equal;8;7.332995968627289
maxsize maximum maximum number path list able store;contain all;8;6.808055826943315
maxsize maximum maximum number path list able store;contain;8;7.447406342509957
maxsize maximum maximum number path list able store;add all;8;6.9076231503557235
